data.id,long,lat,status,name,category,category2,essential_flag,chain_flag,corridor,sidewalk_width,histogram_column,image
684,-73.89187967,40.74857824,Occupied,Sona Jewels Of London,Fashion,Fashion,Non-essential,TRUE,Jackson,11,#N/A,
685,-73.89166893,40.74867942,Occupied,India Sari Palace,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
686,-73.89160693,40.74864888,Occupied,Math Matters,Groups,Groups,Non-essential,TRUE,Jackson,12,#N/A,
687,-73.8918697,40.74852031,Occupied,Raj Jewels Of London,Fashion,Fashion,Non-essential,TRUE,Jackson,11,#N/A,
688,-73.89163034,40.74864464,Occupied,Prime Time Travel & Tours,Misc,Misc,Non-essential,TRUE,Jackson,12,#N/A,
689,-73.89188053,40.74846685,Occupied,Sona Chaandi,Fashion,Fashion,Non-essential,TRUE,Jackson,11,#N/A,
690,-73.89165602,40.74860889,Occupied,Nandini Fashions,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
691,-73.89164959,40.74857767,Occupied,Lipi Fashion,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
692,-73.8916483,40.74856854,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Jackson,12,#N/A,
693,-73.89185747,40.7483985,Occupied,Shri Krishna Jewelers,Fashion,Fashion,Non-essential,TRUE,Jackson,11,#N/A,
694,-73.8916421,40.74854567,Occupied,Rokshana Boutique,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
695,-73.89184991,40.74836288,Occupied,Zahra,Fashion,Fashion,Non-essential,TRUE,Jackson,11,#N/A,
696,-73.89164059,40.74853308,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Jackson,12,#N/A,
697,-73.89163472,40.74850743,Occupied,Virasat,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
698,-73.89163039,40.74848833,Occupied,Amba Jewelers,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
699,-73.89182728,40.74831526,Occupied,Piran,Fashion,Fashion,Non-essential,TRUE,Jackson,11,#N/A,
700,-73.89162791,40.74847009,Occupied,Anarkali,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
701,-73.89162594,40.74845907,Occupied,Biba Boutique 74,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
702,-73.89162079,40.74843383,Occupied,Abid Jewelers,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
703,-73.89181886,40.74826204,Occupied,Sultan Jewellers,Fashion,Fashion,Non-essential,TRUE,Jackson,11,#N/A,
704,-73.89159771,40.74843701,Occupied,Dotnet,Services,Services,Essential,TRUE,Jackson,12,#N/A,
705,-73.89159878,40.74838061,Occupied,Silk Road Fashion,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
706,-73.89181187,40.74822885,Occupied,Paridhan Bridal Boutique,Fashion,Fashion,Non-essential,TRUE,Jackson,11,#N/A,
707,-73.89158344,40.74840128,Occupied,Worldwide Travel Services,Misc,Misc,Non-essential,TRUE,Jackson,12,#N/A,
708,-73.89160096,40.74839832,Occupied,Sunman Global Express Corp,Services,Services,Essential,TRUE,Jackson,12,#N/A,
709,-73.89181357,40.74823995,Occupied,Asli Sona Appliances,Services,Services,Essential,TRUE,Jackson,11,#N/A,
710,-73.89158321,40.74831774,Occupied,Printing And More,Services,Services,Essential,TRUE,Jackson,12,#N/A,
711,-73.89159295,40.74835334,Occupied,Nepa Fashion House,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
712,-73.89180594,40.74819844,Occupied,Shopno Fashion,Fashion,Fashion,Non-essential,TRUE,Jackson,11,#N/A,
713,-73.89158687,40.74833062,Occupied,Queens Diamond & Jewelry,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
714,-73.8918075,40.74821059,Occupied,Saawariya,Fashion,Fashion,Non-essential,TRUE,Jackson,11,#N/A,
715,-73.89156039,40.74832188,Occupied,New York Gold Co,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
716,-73.89180316,40.74818514,Occupied,Zardozi,Fashion,Fashion,Non-essential,TRUE,Jackson,11,#N/A,
717,-73.89159623,40.74837127,Occupied,Gulshan Fashion House,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
718,-73.89178893,40.74807626,Occupied,Omkar Jewelers,Fashion,Fashion,Non-essential,TRUE,Jackson,11,#N/A,
719,-73.89159358,40.74826468,Occupied,Perfection Bridal's,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
720,-73.89178212,40.74804108,Occupied,Mita Jewelers,Fashion,Fashion,Non-essential,TRUE,Jackson,11,#N/A,
721,-73.89158398,40.74821429,Occupied,Indian Taj,Food,Food,Non-essential,TRUE,Jackson,12,19,
722,-73.89154879,40.74803828,Occupied,Patel Brothers,Essentials,Essentials,Essential,TRUE,Jackson,12,#N/A,
723,-73.89173984,40.7478815,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Jackson,11,#N/A,
724,-73.89172739,40.74781742,Occupied,T-Mobile,Home & Hobby,Home,Essential,FALSE,Jackson,11,#N/A,
725,-73.8915195,40.74788606,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Jackson,12,#N/A,
726,-73.89171936,40.74777005,Occupied,Sona Mandi,Fashion,Fashion,Non-essential,TRUE,Jackson,11,#N/A,
727,-73.89148813,40.74772854,Occupied,Jackson Diner,Food,Food,Non-essential,TRUE,Jackson,12,20,
728,-73.89146713,40.7476206,Occupied,Alankar Jewelers,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
729,-73.89170897,40.747719,Occupied,Butala Emporium,Home & Hobby,Home,Non-essential,TRUE,Jackson,11,#N/A,
730,-73.89145509,40.74755784,Occupied,Rahul's Couture,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
731,-73.89143314,40.74756083,Occupied,Rahulâ€™s Bridal,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
732,-73.89170004,40.74767044,Occupied,Karishma,Fashion,Fashion,Non-essential,TRUE,Jackson,11,#N/A,
733,-73.89145016,40.74752732,Occupied,Rahul Exclusive,Fashion,Fashion,Non-essential,TRUE,Jackson,12,#N/A,
734,-73.89168705,40.74759975,Occupied,You And Me Wireless,Home & Hobby,Home,Essential,TRUE,Jackson,11,#N/A,
735,-73.89143829,40.74747165,Occupied,Rahul's Linens,Home & Hobby,Home,Non-essential,TRUE,Jackson,12,#N/A,
736,-73.89141911,40.74738,Occupied,Citibank,Services,Services,Essential,FALSE,Jackson,12,#N/A,
737,-73.89168157,40.7475869,Occupied,Jackson Tailors,Services,Services,Essential,TRUE,Jackson,11,#N/A,
738,-73.89170607,40.74758256,Occupied,Lhasa Fast Food,Food,Food,Non-essential,TRUE,Jackson,11,3,
739,-73.89118323,40.74720423,Occupied,Nepali Bhanchha Ghar LLC,Food,Food,Non-essential,TRUE,Jackson,8,6,
740,-73.89167884,40.74756241,Occupied,Suman Wireless,Home & Hobby,Home,Essential,TRUE,Jackson,11,#N/A,
741,-73.89127626,40.74719275,Occupied,Buddhaâ€™s Master Barber Shop,Body,Body,Non-essential,TRUE,Jackson,8,#N/A,
742,-73.89108204,40.74721412,Occupied,Bombay Bridal,Fashion,Fashion,Non-essential,TRUE,Jackson,8,#N/A,
743,-73.89167142,40.74752574,Occupied,Karat 22,Fashion,Fashion,Non-essential,TRUE,Jackson,11,#N/A,
744,-73.89101216,40.74722385,Occupied,Hamro Bhim's CafÃ©,Food,Food,Non-essential,TRUE,Jackson,8,7,
745,-73.89094649,40.7472312,Occupied,Al- Salim Halal Meat,Essentials,Essentials,Essential,TRUE,Jackson,8,#N/A,
746,-73.89086444,40.74723975,Occupied,Angel Indian Restaurant,Food,Food,Non-essential,TRUE,Jackson,8,8,
747,-73.89172721,40.74757875,Occupied,Tony Moe Beauty Salon,Body,Body,Non-essential,TRUE,Jackson,11,#N/A,
748,-73.89083202,40.74724351,Occupied,Everest Federal Credit Union,Services,Services,Essential,TRUE,Jackson,8,#N/A,
749,-73.8907839,40.74724878,Occupied,Desh Bidesh Unisex Barber Shop,Body,Body,Non-essential,TRUE,Jackson,8,#N/A,
750,-73.89166554,40.74749559,Occupied,Armaan's Bridal,Fashion,Fashion,Essential,TRUE,Jackson,11,#N/A,
751,-73.89124081,40.74719657,Occupied,Potala Restaurant,Food,Food,Non-essential,TRUE,Jackson,8,9,
752,-73.89165452,40.74743539,Occupied,Prince,Food,Food,Non-essential,TRUE,Jackson,11,4,
753,-73.8916333,40.74732383,Occupied,New Menka Salon,Body,Body,Non-essential,TRUE,Jackson,11,#N/A,
754,-73.89122274,40.74719963,Occupied,Himalayan Salon,Body,Body,Non-essential,TRUE,Jackson,8,#N/A,
755,-73.89164475,40.74738059,Occupied,T Mobile,Home & Hobby,Home,Essential,FALSE,Jackson,11,#N/A,
756,-73.89084906,40.74785993,Occupied,CS Safety Specialist Corp.,Groups,Groups,Non-essential,TRUE,Jackson,8,#N/A,
757,-73.89099297,40.74863289,Occupied,Zhen & Wei Laundromat,Services,Services,Essential,TRUE,Jackson,8,#N/A,
758,-73.89098656,40.74860117,Occupied,Eshika Printers & Sign,Services,Services,Essential,TRUE,Jackson,8,#N/A,
759,-73.89101701,40.74893966,Occupied,Farine Baking Company,Food,Food,Non-essential,TRUE,Jackson,8,10,
760,-73.88960118,40.74908648,Occupied,Foodtown,Essentials,Essentials,Essential,TRUE,Jackson,14,#N/A,
761,-73.88980044,40.74755774,Occupied,Perfect Liberty Church,Groups,Groups,Non-essential,TRUE,Jackson,7,#N/A,
762,-73.8887035,40.74794485,Occupied,Chhaya CDC,Groups,Groups,Non-essential,TRUE,Jackson,8,#N/A,
763,-73.88884534,40.74938136,Occupied,Frank's Pharmacy,Essentials,Essentials,Essential,TRUE,Jackson,11,#N/A,
764,-73.88915596,40.74901581,Occupied,Jewish Center Of Jackson Heights,Groups,Groups,Non-essential,TRUE,Jackson,16,#N/A,
765,-73.88912687,40.74934728,Occupied,HSBC,Services,Services,Essential,FALSE,Jackson,12,#N/A,
766,-73.88917507,40.7493421,Occupied,Due Fratelli,Food,Food,Non-essential,TRUE,Jackson,12,21,
767,-73.88919648,40.7493398,Occupied,Growing Farm,Essentials,Essentials,Essential,TRUE,Jackson,12,#N/A,
768,-73.8892444,40.74933564,Occupied,Super Pharmacy Unica,Essentials,Essentials,Essential,TRUE,Jackson,12,#N/A,
769,-73.889294,40.74932932,Occupied,Convenience Store Inc.,Essentials,Essentials,Non-essential,TRUE,Jackson,12,#N/A,
770,-73.88932834,40.74935737,Occupied,Notary Public,Misc,Misc,Non-essential,TRUE,Jackson,12,#N/A,
771,-73.88932524,40.7493397,Occupied,Law Office Paul Maloney Attorney ,Misc,Misc,Non-essential,TRUE,Jackson,12,#N/A,
772,-73.88936901,40.74932325,Occupied,Isabel,Body,Body,Non-essential,TRUE,Jackson,12,#N/A,
773,-73.88942459,40.74931772,Occupied,Tide One Laundromat,Services,Services,Essential,TRUE,Jackson,12,#N/A,
774,-73.88952817,40.74930501,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Jackson,12,#N/A,
775,-73.88932277,40.74932697,Occupied,Abetex Auto Insurance ,Misc,Misc,Non-essential,TRUE,Jackson,12,#N/A,
776,-73.88955533,40.74931945,Occupied,Hawaii Driving School,Groups,Groups,Non-essential,TRUE,Jackson,12,#N/A,
777,-73.88955231,40.74930219,Occupied,37th Ave Photo Studio,Groups,Groups,Non-essential,TRUE,Jackson,12,#N/A,
778,-73.8896876,40.74929049,Occupied,Bamboo House & Bar,Food,Food,Non-essential,TRUE,Jackson,12,22,
779,-73.88978988,40.74928326,Occupied,K & L Delicatessen,Food,Food,Non-essential,TRUE,Jackson,12,23,
780,-73.89006097,40.74925082,Occupied,Dime Bank,Services,Services,Essential,TRUE,Jackson,13,#N/A,
781,-73.89026176,40.7492298,Occupied,Habib Electronics & Furniture,Home & Hobby,Home,Non-essential,TRUE,Jackson,13,#N/A,
782,-73.89016627,40.74923769,Occupied,Shades Of Vision,Fashion,Fashion,Non-essential,TRUE,Jackson,13,#N/A,
783,-73.89035805,40.74921872,Occupied,Orchid Liquors Inc,Essentials,Essentials,Essential,TRUE,Jackson,13,#N/A,
784,-73.89006688,40.74903334,Occupied,GNC,Essentials,Essentials,Essential,FALSE,Jackson,14,#N/A,
785,-73.89040273,40.74899828,Occupied,H&R Block,Services,Services,Essential,FALSE,Jackson,14,#N/A,
786,-73.89019182,40.74902181,Occupied,Navy Blue Hair & Nails,Body,Body,Non-essential,TRUE,Jackson,14,#N/A,
787,-73.89011563,40.74902936,Occupied,Tibetan Japanese Restaurant,Food,Food,Non-essential,TRUE,Jackson,14,29,
788,-73.89028351,40.7490108,Occupied,Dunkin' Donuts,Food,Food,Non-essential,FALSE,Jackson,14,30,
789,-73.89043131,40.74921203,Occupied,Food Dynasty,Essentials,Essentials,Essential,TRUE,Jackson,13,#N/A,
790,-73.89024185,40.74901324,Occupied,Mail Box Mart,Services,Services,Essential,TRUE,Jackson,14,#N/A,
791,-73.8903424,40.7490059,Occupied,Samudra,Food,Food,Non-essential,TRUE,Jackson,14,31,
792,-73.89042783,40.74899673,Occupied,Neighborhood 99 cents & Up,Essentials,Essentials,Essential,TRUE,Jackson,14,#N/A,
793,-73.8904895,40.7489912,Occupied,Elmhurst Famous Pizza,Food,Food,Non-essential,TRUE,Jackson,14,32,
794,-73.89053938,40.74898681,Occupied,Khan Electronics,Home & Hobby,Home,Non-essential,TRUE,Jackson,14,#N/A,
795,-73.89059018,40.74919453,Occupied,Amrita Fashion,Fashion,Fashion,Non-essential,TRUE,Jackson,13,#N/A,
796,-73.89063086,40.74918931,Occupied,Mega Dream Corp,Essentials,Essentials,Essential,TRUE,Jackson,13,#N/A,
797,-73.890577,40.7489824,Occupied,Olivos Opticians,Fashion,Fashion,Non-essential,TRUE,Jackson,14,#N/A,
798,-73.89075109,40.74896093,Occupied,Ricky's CafÃ©,Food,Food,Non-essential,TRUE,Jackson,8,11,
799,-73.89069209,40.7489706,Occupied,Amit Fabrics & Saree Palace,Fashion,Fashion,Non-essential,TRUE,Jackson,14,#N/A,
800,-73.89071208,40.74919322,Occupied,Image Heights Pharmacy,Essentials,Essentials,Essential,TRUE,Jackson,17,#N/A,
801,-73.89113046,40.74892912,Occupied,Meghna Bazaar & Halal Meat,Essentials,Essentials,Essential,TRUE,Jackson,8,#N/A,
802,-73.89124568,40.74891672,Occupied,Thakali Kitchen,Food,Food,Non-essential,TRUE,Jackson,8,12,
803,-73.89119628,40.74892228,Occupied,Afghan Kebab & Grill,Food,Food,Non-essential,TRUE,Jackson,8,13,https://calendre.imgix.net/ZSAT_image_7382ae6d39b5f98ca68973d677f7f197fb635fe0.jpg?w=200&h=200&dpr=1&fit=crop&fm=pjpg&q=40
804,-73.89130712,40.7489088,Occupied,Apna Express Discount,Essentials,Essentials,Essential,TRUE,Jackson,8,#N/A,
805,-73.89142245,40.74889653,Occupied,Preojon,Home & Hobby,Home,Essential,TRUE,Jackson,8,#N/A,
806,-73.89159837,40.74893192,Occupied,Newsstand,Essentials,Essentials,Essential,TRUE,Jackson,8,#N/A,
807,-73.88889631,40.74954161,Occupied,Modern Barber Shop,Body,Body,Non-essential,TRUE,Jackson,6,#N/A,
808,-73.88869507,40.74939634,Occupied,Unit Cleaners,Services,Services,Essential,TRUE,Jackson,11,#N/A,
809,-73.88863906,40.74940104,Occupied,Okawa Japanese Restaurant,Food,Food,Non-essential,TRUE,Jackson,11,5,
810,-73.88860306,40.74940592,Occupied,Lety Bakery & Cafe,Food,Food,Non-essential,TRUE,Jackson,11,6,
811,-73.88855395,40.74941129,Occupied,Mama Rosa Brick Oven Pizza,Food,Food,Non-essential,TRUE,Jackson,11,7,
812,-73.88850352,40.74941501,Occupied,Crafts Decor,Home & Hobby,Home,Non-essential,TRUE,Jackson,11,#N/A,
813,-73.88839815,40.7494257,Occupied,Lockwood,Home & Hobby,Home,Non-essential,TRUE,Jackson,11,#N/A,
814,-73.88836005,40.74943021,Occupied,New Peking,Food,Food,Non-essential,TRUE,Jackson,11,8,
815,-73.88830183,40.74943579,Occupied,Sell Right Realty,Misc,Misc,Essential,TRUE,Jackson,11,#N/A,
816,-73.8882644,40.74944022,Occupied,Arepa Lady,Food,Food,Non-essential,TRUE,Jackson,11,9,
817,-73.88815855,40.74945002,Occupied,Lemon Farm,Essentials,Essentials,Essential,TRUE,Jackson,11,#N/A,
818,-73.88796875,40.74965095,Occupied,CENTI - Centro Internacional de Teoterapia Integral,Misc,Misc,Non-essential,TRUE,Jackson,10,#N/A,
819,-73.88792546,40.74948823,Occupied,Apple Bank For Savings,Services,Services,Essential,FALSE,Jackson,12,#N/A,
820,-73.88778478,40.74948912,Occupied,The Original American Chicken,Food,Food,Non-essential,TRUE,Jackson,14,33,
821,-73.88767267,40.74950195,Occupied,C&S Value Mart Inc.,Fashion,Fashion,Non-essential,TRUE,Jackson,14,#N/A,
822,-73.8876112,40.74950701,Occupied,Z&M Laundromat,Services,Services,Essential,TRUE,Jackson,14,#N/A,
823,-73.88749128,40.74952021,Occupied,Dollar Mart,Essentials,Essentials,Essential,TRUE,Jackson,14,#N/A,
824,-73.88741743,40.74952644,Occupied,Arunee Thai,Food,Food,Non-essential,TRUE,Jackson,14,34,
825,-73.88736113,40.74953264,Occupied,Starbucks,Food,Food,Non-essential,FALSE,Jackson,14,35,
826,-73.88722315,40.74955414,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Jackson,6,#N/A,
827,-73.88694498,40.74957946,Occupied,Central Cafe,Essentials,Essentials,Essential,TRUE,Jackson,10,#N/A,
828,-73.88691048,40.74958178,Occupied,Center Service Shoe Repair,Services,Services,Non-essential,TRUE,Jackson,10,#N/A,
829,-73.88684889,40.74959029,Occupied,Stand Alone Cheese,Essentials,Essentials,Essential,TRUE,Jackson,10,#N/A,
830,-73.88678207,40.74959732,Occupied,Moda,Fashion,Fashion,Non-essential,TRUE,Jackson,10,#N/A,
831,-73.8866855,40.74960661,Occupied,Ria,Services,Services,Essential,TRUE,Jackson,10,#N/A,
832,-73.88663334,40.74961152,Occupied,Fuchsia Beauty Lounge,Body,Body,Non-essential,TRUE,Jackson,10,#N/A,
833,-73.88654725,40.7496218,Occupied,M & J Fabric Inc.,Home & Hobby,Home,Non-essential,TRUE,Jackson,10,#N/A,
834,-73.88648779,40.74962758,Occupied,Alina & Sofia's Jewelry,Fashion,Fashion,Non-essential,TRUE,Jackson,10,#N/A,
835,-73.88643705,40.749633,Occupied,Woks Chinese Cuisine,Food,Food,Non-essential,TRUE,Jackson,10,9,
836,-73.88640064,40.74963667,Occupied,TaxTerminal.com,Services,Services,Essential,TRUE,Jackson,10,#N/A,
837,-73.88634647,40.74964197,Occupied,Black Tie - II French Cleaner,Services,Services,Essential,TRUE,Jackson,10,#N/A,
838,-73.88605893,40.74966896,Occupied,Rainbowberry Frozen Yogurt,Food,Food,Non-essential,TRUE,Jackson,13,18,
839,-73.88601142,40.74967298,Occupied,Nila's Eyebrow Center Unisex,Body,Body,Non-essential,TRUE,Jackson,13,#N/A,
840,-73.88596681,40.74967759,Occupied,Suviviende Internacional,Misc,Misc,Non-essential,TRUE,Jackson,13,#N/A,
841,-73.88591793,40.74968426,Occupied,Emoji Burger,Food,Food,Non-essential,TRUE,Jackson,13,19,
842,-73.88579302,40.74969627,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Jackson,13,#N/A,
843,-73.88587049,40.74968931,Occupied,Nueva Luz Pharmacy Inc.,Essentials,Essentials,Essential,TRUE,Jackson,13,#N/A,
844,-73.88566996,40.74970928,Occupied,Prexco,Body,Body,Non-essential,TRUE,Jackson,13,#N/A,
845,-73.88563253,40.74971386,Occupied,Sebra 2,Body,Body,Non-essential,TRUE,Jackson,13,#N/A,
846,-73.8855096,40.74972737,Occupied,Just Made 4 U,Food,Food,Non-essential,TRUE,Jackson,13,20,
847,-73.88547554,40.7497304,Occupied,Xugan,Body,Body,Non-essential,TRUE,Jackson,13,#N/A,
848,-73.88539049,40.74973979,Occupied,CaffÃ© Bene,Food,Food,Non-essential,FALSE,Jackson,13,21,
849,-73.88533405,40.74953352,Occupied,Eyecare Center,Fashion,Fashion,Non-essential,TRUE,Jackson,9,#N/A,
850,-73.88547066,40.74951941,Occupied,La Boina Roja Steakhouse,Food,Food,Non-essential,TRUE,Jackson,9,24,
851,-73.88572424,40.74949294,Occupied,Nima Nails & Spa,Body,Body,Non-essential,TRUE,Jackson,9,#N/A,
852,-73.88587099,40.74947651,Occupied,Manat Threading Inc.,Body,Body,Non-essential,TRUE,Jackson,9,#N/A,
853,-73.88577306,40.74948764,Occupied,Happy Kitchen,Food,Food,Non-essential,TRUE,Jackson,9,25,
854,-73.88595717,40.74946832,Occupied,Kimâ€™s Brother,Essentials,Essentials,Essential,TRUE,Jackson,9,#N/A,
855,-73.88601167,40.74946258,Occupied,Q & Q Discount,Essentials,Essentials,Essential,TRUE,Jackson,9,#N/A,
856,-73.88628675,40.74943233,Occupied,Seba Seba,Food,Food,Non-essential,TRUE,Jackson,9,26,
857,-73.88640757,40.74942049,Occupied,Boost Mobile,Home & Hobby,Home,Essential,TRUE,Jackson,9,#N/A,
858,-73.88674404,40.7493855,Occupied,Joseph Lock & Alarm,Home & Hobby,Home,Essential,TRUE,Jackson,9,#N/A,
859,-73.88668036,40.74939067,Occupied,Table Wine,Essentials,Essentials,Essential,TRUE,Jackson,9,#N/A,
860,-73.88679565,40.74938098,Occupied,B&B Pharmacy,Essentials,Essentials,Essential,TRUE,Jackson,9,#N/A,
861,-73.88684604,40.74937614,Occupied,Adara Skin Care,Body,Body,Non-essential,TRUE,Jackson,9,#N/A,
862,-73.88687858,40.74937116,Occupied,MJ Optical,Fashion,Fashion,Non-essential,TRUE,Jackson,9,#N/A,
863,-73.88694318,40.74936513,Occupied,The Makeup Shop,Body,Body,Non-essential,TRUE,Jackson,9,#N/A,
864,-73.88746161,40.74928561,Occupied,United States Post Office - Jackson heights ,Services,Services,Essential,FALSE,Jackson,15,#N/A,
865,-73.89079616,40.74701735,Occupied,Tibet Kitchen,Food,Food,Non-essential,TRUE,Jackson,12,24,
866,-73.88746807,40.74737781,Occupied,London Boutique,Home & Hobby,Home,Non-essential,TRUE,Jackson,12,#N/A,
867,-73.88709372,40.747416,Occupied,Capo Bar & Grill,Drinks,Drinks,Non-essential,TRUE,Jackson,12,25,
868,-73.88611723,40.74751891,Occupied,Napoli Employment Agency ,Misc,Misc,Non-essential,TRUE,Jackson,13,#N/A,
869,-73.88612187,40.74755193,Occupied,Rose Spa,Body,Body,Non-essential,TRUE,Jackson,13,#N/A,
870,-73.88549916,40.74759917,Occupied,Zen Garden Spa,Body,Body,Non-essential,TRUE,Jackson,12,#N/A,
871,-73.88356682,40.74778624,Occupied,Crazy Tattoo,Body,Body,Non-essential,TRUE,Jackson,14,#N/A,
872,-73.88313357,40.74760359,Occupied,"The Law Office Of Michael Siegel, P.C. ",Misc,Misc,Non-essential,TRUE,Jackson,13,#N/A,
873,-73.88313011,40.74758033,Occupied,Mardel Esthetics ,Body,Body,Non-essential,TRUE,Jackson,13,#N/A,
874,-73.88312557,40.74756204,Occupied,Luis Unisex Barber Shop,Body,Body,Non-essential,TRUE,Jackson,13,#N/A,
875,-73.88329176,40.74758661,Occupied,Mom Bernice's Beauty Salon,Body,Body,Non-essential,TRUE,Jackson,13,#N/A,
876,-73.88328632,40.74756132,Occupied,Jesus De La Gran Fe,Groups,Groups,Non-essential,TRUE,Jackson,13,#N/A,
877,-73.8834344,40.74757209,Occupied,Abogados Arcia ,Misc,Misc,Non-essential,TRUE,Jackson,13,#N/A,
878,-73.88352711,40.74756306,Occupied,Looks,Body,Body,Non-essential,TRUE,Jackson,13,#N/A,
879,-73.88361826,40.74755206,Occupied,Boost Mobile,Home & Hobby,Home,Essential,TRUE,Jackson,13,#N/A,
880,-73.88370775,40.74754382,Occupied,Peruvian Conection Corp. Saloon Unisex,Body,Body,Non-essential,TRUE,Jackson,13,#N/A,
881,-73.88401888,40.74751141,Occupied,YogurBerry,Food,Food,Non-essential,TRUE,Jackson,14,36,
882,-73.88450376,40.74746186,Occupied,Gulxar,Home & Hobby,Home,Essential,TRUE,Jackson,14,#N/A,
883,-73.88495056,40.74740778,Occupied,Casablanca Brazilian Grill,Food,Food,Non-essential,TRUE,Jackson,9,27,
884,-73.88502363,40.74740483,Occupied,United Healthcare Community Plan,Misc,Misc,Non-essential,TRUE,Jackson,9,#N/A,
885,-73.8859989,40.74730307,Occupied,City Pharmacy,Essentials,Essentials,Essential,TRUE,Jackson,9,#N/A,
886,-73.88321249,40.74997645,Occupied,CafÃ© De Colombia Bakery,Food,Food,Non-essential,TRUE,Jackson,16,1,
887,-73.88326212,40.74997003,Occupied,Taco Bell,Food,Food,Non-essential,FALSE,Jackson,16,2,
888,-73.88448349,40.74983539,Occupied,The Vitamin Shoppe,Essentials,Essentials,Essential,FALSE,Jackson,15,#N/A,
889,-73.88454534,40.74982922,Occupied,Nueva Vida Pharmacy,Essentials,Essentials,Essential,TRUE,Jackson,15,#N/A,
890,-73.88460462,40.74982403,Occupied,Chic Lashes & Nails,Body,Body,Non-essential,TRUE,Jackson,15,#N/A,
891,-73.88471479,40.74981119,Occupied,Joyeria82,Fashion,Fashion,Non-essential,TRUE,Jackson,15,#N/A,
892,-73.88476619,40.74980627,Occupied,Jackson Heights Perfume Market Inc.,Fashion,Fashion,Non-essential,TRUE,Jackson,15,#N/A,
893,-73.88481264,40.7498011,Occupied,Avianca Express,Services,Services,Essential,TRUE,Jackson,15,#N/A,
894,-73.88487302,40.74979487,Occupied,Headz Ain't Ready,Body,Body,Non-essential,TRUE,Jackson,15,#N/A,
895,-73.8849228,40.74979006,Occupied,Servientrega,Services,Services,Essential,TRUE,Jackson,15,#N/A,
896,-73.88496569,40.74978567,Occupied,Cocoâ€™s Vision,Fashion,Fashion,Non-essential,TRUE,Jackson,15,#N/A,
897,-73.88501244,40.74978077,Occupied,Venus Salon,Body,Body,Non-essential,TRUE,Jackson,15,#N/A,
898,-73.88505844,40.74977591,Occupied,Eyebrow and More,Body,Body,Non-essential,TRUE,Jackson,15,#N/A,
899,-73.88509301,40.7497719,Occupied,Oscar's Hair Salon,Body,Body,Non-essential,TRUE,Jackson,15,#N/A,
900,-73.88512484,40.74976897,Occupied,Susanna Nail,Body,Body,Non-essential,TRUE,Jackson,15,#N/A,
901,-73.88480224,40.74786254,Occupied,Julieta,Food,Food,Non-essential,TRUE,Jackson,9,28,
902,-73.88482017,40.74797948,Occupied,Elmhurst Hotel,Lodging,Lodging,Essential,TRUE,Jackson,9,#N/A,
903,-73.88506592,40.74933636,Occupied,Cruise McClean Realty,Misc,Misc,Essential,TRUE,Jackson,9,#N/A,
904,-73.88508034,40.74940416,Occupied,Arcia & Associates,Misc,Misc,Non-essential,TRUE,Jackson,9,#N/A,
905,-73.8850845,40.74942667,Unoccupied,Vacant,,#N/A,Non-essential,TRUE,Jackson,9,#N/A,
906,-73.88507909,40.74956108,Occupied,Ultima Florals,Home & Hobby,Home,Non-essential,TRUE,Jackson,9,#N/A,
907,-73.88489064,40.74958242,Occupied,Ampro Service,Misc,Misc,Non-essential,TRUE,Jackson,9,#N/A,
908,-73.88495271,40.74957582,Occupied,NYC Food Mart,Essentials,Essentials,Essential,TRUE,Jackson,9,#N/A,
909,-73.88502458,40.74956694,Occupied,Jahn's,Food,Food,Non-essential,TRUE,Jackson,9,29,
910,-73.88488905,40.74956955,Occupied,CCQ,Groups,Groups,Non-essential,TRUE,Jackson,9,#N/A,
911,-73.88487358,40.74958378,Occupied,La Casa de los Antejitos,Food,Food,Non-essential,TRUE,Jackson,9,30,
